56,Track2Data/image_train/000005.jpg,870
375,Track2Data/image_train/000006.jpg,14
74,Track2Data/image_train/000007.jpg,1456
285,Track2Data/image_train/000014.jpg,301
25,Track2Data/image_train/000024.jpg,1800
351,Track2Data/image_train/000027.jpg,1190
27,Track2Data/image_train/000030.jpg,1387
440,Track2Data/image_train/000032.jpg,228
289,Track2Data/image_train/000033.jpg,1237
412,Track2Data/image_train/000034.jpg,2
415,Track2Data/image_train/000037.jpg,135
465,Track2Data/image_train/000038.jpg,5
262,Track2Data/image_train/000042.jpg,1678
260,Track2Data/image_train/000045.jpg,646
346,Track2Data/image_train/000047.jpg,164
475,Track2Data/image_train/000048.jpg,1030
470,Track2Data/image_train/000049.jpg,789
458,Track2Data/image_train/000053.jpg,1817
79,Track2Data/image_train/000057.jpg,1635
465,Track2Data/image_train/000061.jpg,5
260,Track2Data/image_train/000062.jpg,1464
396,Track2Data/image_train/000065.jpg,720
319,Track2Data/image_train/000066.jpg,1070
470,Track2Data/image_train/000067.jpg,789
381,Track2Data/image_train/000068.jpg,769
376,Track2Data/image_train/000071.jpg,1708
417,Track2Data/image_train/000076.jpg,1738
412,Track2Data/image_train/000077.jpg,100
46,Track2Data/image_train/000078.jpg,921
323,Track2Data/image_train/000084.jpg,6
370,Track2Data/image_train/000088.jpg,888
457,Track2Data/image_train/000089.jpg,1751
244,Track2Data/image_train/000090.jpg,439
386,Track2Data/image_train/000095.jpg,1878
331,Track2Data/image_train/000102.jpg,104
364,Track2Data/image_train/000104.jpg,182
364,Track2Data/image_train/000105.jpg,947
403,Track2Data/image_train/000113.jpg,1619
277,Track2Data/image_train/000114.jpg,1739
320,Track2Data/image_train/000115.jpg,658
370,Track2Data/image_train/000118.jpg,1216
374,Track2Data/image_train/000120.jpg,1503
477,Track2Data/image_train/000121.jpg,1439
68,Track2Data/image_train/000127.jpg,1141
85,Track2Data/image_train/000128.jpg,112
418,Track2Data/image_train/000131.jpg,1779
392,Track2Data/image_train/000132.jpg,666
412,Track2Data/image_train/000138.jpg,1719
285,Track2Data/image_train/000139.jpg,489
339,Track2Data/image_train/000141.jpg,517
260,Track2Data/image_train/000146.jpg,81
334,Track2Data/image_train/000147.jpg,855
287,Track2Data/image_train/000148.jpg,360
359,Track2Data/image_train/000149.jpg,1700
254,Track2Data/image_train/000151.jpg,623
242,Track2Data/image_train/000154.jpg,466
348,Track2Data/image_train/000156.jpg,907
9,Track2Data/image_train/000164.jpg,746
475,Track2Data/image_train/000168.jpg,811
279,Track2Data/image_train/000170.jpg,1567
264,Track2Data/image_train/000172.jpg,1025
15,Track2Data/image_train/000173.jpg,578
391,Track2Data/image_train/000174.jpg,30
348,Track2Data/image_train/000177.jpg,1586
74,Track2Data/image_train/000178.jpg,1334
259,Track2Data/image_train/000180.jpg,1132
57,Track2Data/image_train/000181.jpg,10
